to_address, from_address, block_number, datetime, amount_ether
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11214441, '2020-11-07 19:48:32', 0.5008548836653255)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11224498, '2020-11-09 08:52:49', 0.5015118768039919)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11232915, '2020-11-10 16:03:31', 0.5029165646619905)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11241528, '2020-11-11 23:39:34', 0.5010386166222796)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11250167, '2020-11-13 07:29:05', 0.5016965423319037)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11260542, '2020-11-14 21:37:19', 0.5005508922178834)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11269860, '2020-11-16 08:05:39', 0.5015244924551948)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11277827, '2020-11-17 13:16:54', 0.5015336283255588)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11288137, '2020-11-19 03:25:28', 0.5000970400782789)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11297262, '2020-11-20 13:00:11', 0.5008524438701034)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11306816, '2020-11-22 00:03:19', 0.5015551090982762)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11314612, '2020-11-23 04:56:24', 0.5004581149478672)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11321326, '2020-11-24 05:37:08', 0.5030276978710011)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11329265, '2020-11-25 10:58:16', 0.5014686426106313)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11335834, '2020-11-26 11:08:29', 0.5017788009352143)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11344986, '2020-11-27 20:58:10', 0.5002536475410111)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11355263, '2020-11-29 10:37:57', 0.5008599819852704)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11363767, '2020-11-30 17:50:41', 0.5024394645953442)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11371858, '2020-12-02 00:08:24', 0.5021324404304278)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11381371, '2020-12-03 10:48:24', 0.5021856370403565)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11390316, '2020-12-04 19:53:52', 0.5016440104486719)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11400342, '2020-12-06 08:43:07', 0.5010730257910886)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11409773, '2020-12-07 19:44:26', 0.500189599792828)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11418893, '2020-12-09 05:21:44', 0.5024989592485073)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11427434, '2020-12-10 12:47:42', 0.5017537143079424)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11435921, '2020-12-11 20:22:02', 0.5014711710674159)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11445238, '2020-12-13 06:31:51', 0.5005112662645813)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11453760, '2020-12-14 14:05:52', 0.501257064719032)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 11455294, '2020-12-14 19:47:07', 19.0)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11461639, '2020-12-15 19:14:40', 0.5010478634015889)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11469350, '2020-12-16 23:48:16', 0.5014348186606921)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11475927, '2020-12-17 23:49:43', 0.5547847588552632)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11485097, '2020-12-19 09:38:18', 0.5004025363375412)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11494841, '2020-12-20 21:38:26', 0.5002166667754867)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11502680, '2020-12-22 02:18:05', 0.5030484473321785)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11509986, '2020-12-23 04:59:47', 0.5031797765201143)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11516472, '2020-12-24 05:09:02', 0.5191553323008706)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11523605, '2020-12-25 07:30:52', 0.500753511200483)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11531673, '2020-12-26 13:12:14', 0.5025346528260167)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11538884, '2020-12-27 15:41:52', 0.5027492225743254)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 11541788, '2020-12-28 02:06:23', 5.0)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11545862, '2020-12-28 17:08:26', 0.5015185857135885)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11552859, '2020-12-29 19:15:53', 0.5016563184411751)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11559436, '2020-12-30 19:19:28', 0.5161461333129816)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11566876, '2020-12-31 22:37:58', 0.5001761003164887)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11574478, '2021-01-02 02:32:29', 0.5002538280076331)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11581319, '2021-01-03 03:47:46', 0.500737518657378)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11587864, '2021-01-04 04:01:42', 0.7947295405259867)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11594388, '2021-01-05 04:07:30', 0.538909640456044)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11601244, '2021-01-06 05:19:47', 0.5006870315167268)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 11604335, '2021-01-06 16:35:25', 5.0)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11608385, '2021-01-07 07:27:46', 0.5036243407405746)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11614961, '2021-01-08 07:42:39', 0.5608726813393735)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11622767, '2021-01-09 12:34:12', 0.5017824724611664)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11630354, '2021-01-10 16:28:05', 0.5033511183523185)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11636888, '2021-01-11 16:32:03', 0.6716133598311845)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11645183, '2021-01-12 23:02:29', 0.50197257377675)
